"Date","year","Country","CreditCard","PersonalCredit","Mortgage","Microcredit","SMEs","BusinessCredit","Leasing","CommercialCredit","ConsumerCredit","Government","Total","key","meanCreditCard","meanMortgage","meanConsumerCredit","meanPersonalCredit","meanCommercialCredit","meanSMEs","meanBusinessCredit","meanMicrocredit","meanLeasing","meanGovernment","meanTotal","iCreditCard","iMortgage","iConsumerCredit","iPersonalCredit","iCommercialCredit","iSMEs","iBusinessCredit","iMicrocredit","iLeasing","iGovernment","iTotal","i.lCreditCard","i.lMortgage","i.lPersonalCredit","i.lConsumerCredit","i.lCommercialCredit","i.lBusinessCredit","i.lSMes","i.lMicrocredit","i.lLeasing","i.lGovernment","i.lTotal","year2","year3","id1","id","idc","id2","CreditCard18","PersonalCredit18","Mortgage18","SMEs18","Microcredit18","BusinessCredit18","CommercialCredit18","Leasing18","ConsumerCredit18","Government18","Total18","idh","id19","idc19","id3","CreditCard19","PersonalCredit19","Mortgage19","SMEs19","Microcredit19","BusinessCredit19","CommercialCredit19","Leasing19","ConsumerCredit19","Government19","Total19","iCreditCard18","iPersonalCredit18","iMortgage18","iSMEs18","iMicrocredit18","iBusinessCredit18","iCommercialCredit18","iLeasing18","iConsumerCredit18","iGovernment18","iTotal18","i.lCreditCard18","i.lMortgage18","i.lPersonalCredit18","i.lConsumerCredit18","i.lCommercialCredit18","i.lBusinessCredit18","i.lSMes18","i.lMicrocredit18","i.lLeasing18","i.lGovernment18","i.lTotal18","Microcredit2","CreditCard18e","PersonalCredit18e","Mortgage18e","SMEs18e","Microcredit18e","BusinessCredit18e","CommercialCredit18e","Leasing18e","ConsumerCredit18e","Government18e","Total18e","id19a","idc19a","CreditCard19a","PersonalCredit19a","Mortgage19a","SMEs19a","Microcredit19a","BusinessCredit19a","CommercialCredit19a","Leasing19a","ConsumerCredit19a","Government19a","Total19a","iCreditCard18e","iPersonalCredit18e","iMortgage18e","iSMEs18e","iMicrocredit18e","iBusinessCredit18e","iCommercialCredit18e","iLeasing18e","iConsumerCredit18e","iGovernment18e","iTotal18e","i.lCreditCard18e","i.lMortgage18e","i.lPersonalCredit18e","i.lConsumerCredit18e","i.lCommercialCredit18e","i.lBusinessCredit18e","i.lSMes18e","i.lMicrocredit18e","i.lLeasing18e","i.lGovernment18e","i.lTotal18e","mCreditCard","sCreditCard","iCreditCards","mMortgage","sMortgage","iMortgages","mPersonalCredit","sPersonalCredit","iPersonalCredits","mConsumerCredit","sConsumerCredit","iConsumerCredits","mLeasing","sLeasing","iLeasings","mSMEs","sSMEs","iSMEss","mCommercialCredit","sCommercialCredit","iCommercialCredits","mBusinessCredit","sBusinessCredit","iBusinessCredits","mMicrocredit","sMicrocredit","iMicrocredits","mGovernment","sGovernment","iGovernments","mTotal","sTotal","iTotals"
2018-04-01,2018,"Bolivia",NA,NA,5266,6121,2926,4757,NA,NA,1789,NA,20859,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,0.968148182194236,0.985403470118425,NA,NA,0.983804987391426,0.965871981861559,0.979490598746499,NA,NA,0.97457541329554,NA,-0.0323701226420571,NA,-0.0147041073456713,NA,-0.0347239775045314,-0.0163275851161361,-0.020722639656365,NA,NA,-0.0257533763734651,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.908244222145567,0.952164009111617,0.938515792701625,0.890823970037453,NA,NA,0.959249329758713,NA,0.92304628728206,NA,-0.0962419694253461,NA,-0.0416042485691968,NA,-0.115608435521959,-0.049017980550415,-0.0634555954981947,NA,NA,-0.080075897002064,6121,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.028515625,1.01986754966887,1.01492289835848,1.06277926720286,NA,NA,1.00675295441756,NA,1.02890544073398,NA,0.0281166220227013,NA,0.00673025535406789,NA,0.0608874270004657,0.0196727655987049,0.0148126474000831,NA,NA,0.0284955582989336,NA,NA,NA,5981.25,482.207691834666,-1.48328202165061,NA,NA,NA,1967.1875,146.061727450439,-1.21994654664386,NA,NA,NA,3143.71875,149.922826249525,-1.45220548095617,NA,NA,NA,5406.4375,465.973482389634,-1.39372201325602,6486.40625,218.081053202998,-1.67555248213088,NA,NA,NA,22985,1423.43577984918,-1.49356931313421
2018-05-01,2018,"Bolivia",NA,NA,5325,6165,2938,4879,NA,NA,1795,NA,21102,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,0.978995265891437,0.988708344808593,NA,NA,0.987839731017092,0.990643136325951,0.986531537538338,NA,NA,0.985928873453305,NA,-0.021228472120686,NA,-0.0113558899320112,NA,-0.00940091412097564,-0.0122348099623831,-0.0135599849089901,NA,NA,-0.0141710634385552,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.918420144877544,0.956068987959649,0.945262189512419,0.913670411985019,NA,NA,0.962466487935657,NA,0.933799451278874,NA,-0.0851003189039749,NA,-0.0382560311555367,NA,-0.0902853721384033,-0.044925205396662,-0.0562929407508198,NA,NA,-0.0684935840671541,6165,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.0400390625,1.02405019170443,1.02221853755596,1.09003574620197,NA,NA,1.01012943162634,NA,1.04089182656736,NA,0.0392582725440724,NA,0.0100784727677279,NA,0.0862104903840214,0.0237655407524579,0.021975302147458,NA,NA,0.0400778712338437,NA,NA,NA,5981.25,482.207691834666,-1.36092810445049,NA,NA,NA,1967.1875,146.061727450439,-1.17886802385262,NA,NA,NA,3143.71875,149.922826249525,-1.37216430043555,NA,NA,NA,5406.4375,465.973482389634,-1.1319045394926,6486.40625,218.081053202998,-1.47379263479997,NA,NA,NA,22985,1423.43577984918,-1.32285560518896
2018-06-01,2018,"Bolivia",NA,NA,5384,6221,2946,4968,NA,NA,1804,NA,21323,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,0.989842349588638,0.993665656843845,NA,NA,0.990529560100869,1.00871389654997,0.995492732364315,NA,NA,0.996254448329297,NA,-0.0102095913737481,NA,-0.00635449023182151,NA,0.00867614967650179,-0.00951556967363005,-0.00451745599241499,NA,NA,-0.00375258381435872,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.928596067609521,0.958672307191669,0.953848512726158,0.930337078651685,NA,NA,0.967292225201072,NA,0.943579077794495,NA,-0.0740814381570371,NA,-0.0332546314553469,NA,-0.0722083083409259,-0.042205965107909,-0.0472504118342446,NA,NA,-0.0580751044429576,6221,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.0515625,1.02683861972813,1.03150389653457,1.10991957104558,NA,NA,1.0151941474395,NA,1.05179302520594,NA,0.0502771532910102,NA,0.0150798724679176,NA,0.104287554181499,0.0264847810412108,0.0310178310640329,NA,NA,0.05049635085804,NA,NA,NA,5981.25,482.207691834666,-1.23857418725037,NA,NA,NA,1967.1875,146.061727450439,-1.11725023966577,NA,NA,NA,3143.71875,149.922826249525,-1.31880351342181,NA,NA,NA,5406.4375,465.973482389634,-0.94090654633731,6486.40625,218.081053202998,-1.21700737456064,NA,NA,NA,22985,1423.43577984918,-1.1675974592799
2018-07-01,2018,"Bolivia",NA,NA,5447,6269,2963,5032,NA,NA,1813,NA,21524,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,1.00142482879073,0.998622968879097,NA,NA,0.996245446903895,1.02170860053129,1.00317375650087,NA,NA,1.00564558204004,NA,0.00142381468536252,NA,-0.00137798009953946,NA,0.0214763244434635,-0.00376161912264041,0.00316873076653369,NA,NA,0.00562970546871763,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.939461883408072,0.964204360559714,0.961208218337933,0.942322097378277,NA,NA,0.972117962466488,NA,0.952473670236304,NA,-0.0624480320979263,NA,-0.0282781213230648,NA,-0.0594081335739641,-0.0364520145569195,-0.0395642250752959,NA,NA,-0.0486928151598813,6269,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.0638671875,1.03276402927849,1.03946277565909,1.12421805183199,NA,NA,1.02025886325267,NA,1.06170769003108,NA,0.0619105593501211,NA,0.0200563826001997,NA,0.117087728948461,0.0322387315922005,0.0387040178229817,NA,NA,0.0598786401411164,NA,NA,NA,5981.25,482.207691834666,-1.10792508922313,NA,NA,NA,1967.1875,146.061727450439,-1.05563245547892,NA,NA,NA,3143.71875,149.922826249525,-1.20541184101759,NA,NA,NA,5406.4375,465.973482389634,-0.803559674854857,6486.40625,218.081053202998,-0.996905722926923,NA,NA,NA,22985,1423.43577984918,-1.02638982431283
2018-08-01,2018,"Bolivia",NA,NA,5528,6310,2998,5067,NA,NA,1825,NA,21728,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,1.01631658776486,1.00523271825943,NA,NA,1.00801344914542,1.02881507927108,1.00973463128417,NA,NA,1.01517688192557,NA,0.0161849027491939,NA,0.00521907516220146,NA,0.0284077315390969,0.00798151196633731,0.00968755502782393,NA,NA,0.0150628652178301,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.953432218006209,0.975593882199805,0.967494633547991,0.948876404494382,NA,NA,0.978552278820375,NA,0.961501017789185,NA,-0.047686944034095,NA,-0.0216810660613241,NA,-0.0524767264783307,-0.0247088834679417,-0.0330454008140057,NA,NA,-0.0392596554107689,6310,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.0796875,1.04496340188219,1.04626098491129,1.13203753351206,NA,NA,1.02701181767023,NA,1.07177033492823,NA,0.0766716474139523,NA,0.0266534378619406,NA,0.124019136044094,0.0439818626811783,0.045222842084272,NA,NA,0.0693117998902289,NA,NA,NA,5981.25,482.207691834666,-0.939947677473808,NA,NA,NA,1967.1875,146.061727450439,-0.973475409896449,NA,NA,NA,3143.71875,149.922826249525,-0.971958397832445,NA,NA,NA,5406.4375,465.973482389634,-0.728448104512891,6486.40625,218.081053202998,-0.808902228823125,NA,NA,NA,22985,1423.43577984918,-0.883074612704471
2018-09-01,2018,"Bolivia",NA,NA,5607,6345,3055,5077,NA,NA,1833,NA,21917,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,1.03084064898653,1.00963921784632,NA,NA,1.02717848136733,1.03084550176816,1.01533537805041,NA,NA,1.02400735093717,NA,0.0303746334253608,NA,0.00959305698531459,NA,0.0303793410105815,0.0268157049094901,0.0152189796410532,NA,NA,0.0237237052411264,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.967057606071059,0.994142531727953,0.972861085556578,0.950749063670412,NA,NA,0.9828418230563,NA,0.969864589786707,NA,-0.0334972133579283,NA,-0.0173070842382109,NA,-0.0505051170068462,-0.0058746905247889,-0.0275139762007765,NA,NA,-0.0305988153874726,6345,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.0951171875,1.06483095155106,1.05206433427292,1.13427167113494,NA,NA,1.03151378728194,NA,1.0810930794653,NA,0.0908613780901191,NA,0.0310274196850536,NA,0.125990745515578,0.0628160556243308,0.0507542666975013,NA,NA,0.0779726399135252,NA,NA,NA,5981.25,482.207691834666,-0.776117856138053,NA,NA,NA,1967.1875,146.061727450439,-0.918704046174803,NA,NA,NA,3143.71875,149.922826249525,-0.591762790359492,NA,NA,NA,5406.4375,465.973482389634,-0.706987655843758,6486.40625,218.081053202998,-0.648411441173542,NA,NA,NA,22985,1423.43577984918,-0.750297284302605
2018-10-01,2018,"Bolivia",NA,NA,5683,6417,3058,5174,NA,NA,1853,NA,22185,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,1.04481316357954,1.02065546681355,NA,NA,1.02818716727375,1.05054059998985,1.02685691425523,NA,NA,1.03652886255149,NA,0.0438380785988097,NA,0.0204450354309692,NA,0.0493048888091617,0.0277972197928019,0.0265025972430805,NA,NA,0.0358774986724172,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.980165574335978,0.995118776439961,0.983900643974241,0.968913857677903,NA,NA,0.993565683646113,NA,0.981724046375785,NA,-0.0200337681844793,NA,-0.00645510579255609,NA,-0.0315795692082661,-0.00489317564147706,-0.0162303585987491,NA,NA,-0.0184450219561817,6417,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.1099609375,1.06587661205995,1.06400265295971,1.15594280607685,NA,NA,1.0427687113112,NA,1.09431263256548,NA,0.104324823263568,NA,0.0418793981307085,NA,0.144916293314159,0.0637975705076428,0.0620378842995286,NA,NA,0.0901264333448161,NA,NA,NA,5981.25,482.207691834666,-0.618509420422644,NA,NA,NA,1967.1875,146.061727450439,-0.781775636870687,NA,NA,NA,3143.71875,149.922826249525,-0.571752495229337,NA,NA,NA,5406.4375,465.973482389634,-0.498821303753166,6486.40625,218.081053202998,-0.318258963722969,NA,NA,NA,22985,1423.43577984918,-0.562020437679854
2018-11-01,2018,"Bolivia",NA,NA,5749,6483,3066,5246,NA,NA,1872,NA,22416,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,1.0569471894103,1.03112090333242,NA,NA,1.03087699635752,1.06515964196883,1.03741832244299,NA,NA,1.04732165801011,NA,0.055384742924979,NA,0.0306464661831469,NA,0.0631246864900062,0.0304098927355539,0.0367352446675608,NA,NA,0.0462361034361956,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,0.99154880993446,0.997722095671982,0.994020239190432,0.982397003745318,NA,NA,1.00375335120643,NA,0.991946189928312,NA,-0.0084871038583099,NA,0.0037463249596214,NA,-0.0177597715274215,-0.00228050269872522,-0.0059977111742688,NA,NA,-0.00808641719240326,6483,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.1228515625,1.06866504008365,1.07494611175593,1.17202859696157,NA,NA,1.053460889139,NA,1.10570709811079,NA,0.115871487589737,NA,0.052080828882886,NA,0.158736090995003,0.0664102434503946,0.072270531724009,NA,NA,0.100485038108594,NA,NA,NA,5981.25,482.207691834666,-0.481638936775051,NA,NA,NA,1967.1875,146.061727450439,-0.651693648031777,NA,NA,NA,3143.71875,149.922826249525,-0.518391708215589,NA,NA,NA,5406.4375,465.973482389634,-0.344306073335406,6486.40625,218.081053202998,-0.0156191927266113,NA,NA,NA,22985,1423.43577984918,-0.399737036299796
2018-12-01,2018,"Bolivia",NA,NA,5798,6522,3073,5340,NA,NA,1865,NA,22598,"Bolivia 2018",NA,5439.25,1815.5,NA,NA,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,21403.1666666667,NA,1.06595578434527,1.02726521619389,NA,NA,1.03323059680583,1.0842456134414,1.04365915455394,NA,NA,1.05582507261387,NA,0.063871846783289,NA,0.0269001412235255,NA,0.0808844580174276,0.0326903954342789,0.0427329558418296,NA,NA,0.054322520628599,2018,2019,1,2,2,2,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,NA,18,2,NA,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,1,1,1,1,NA,NA,1,NA,1,NA,0,NA,0,NA,0,0,0,NA,NA,0,6522,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,18,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.132421875,1.07110491460439,1.0814127010446,1.19302949061662,NA,NA,1.04952166572876,NA,1.11468455581315,NA,0.124358591448047,NA,0.0483345039232645,NA,0.176495862522425,0.0686907461491199,0.0782682428982776,NA,NA,0.108571455300998,NA,NA,NA,5981.25,482.207691834666,-0.380022971642748,NA,NA,NA,1967.1875,146.061727450439,-0.699618591288217,NA,NA,NA,3143.71875,149.922826249525,-0.471701019578559,NA,NA,NA,5406.4375,465.973482389634,-0.142577855845554,6486.40625,218.081053202998,0.163213399225782,NA,NA,NA,22985,1423.43577984918,-0.27187738672763
2019-01-01,2019,"Bolivia",NA,NA,5847,6526,3083,5320,NA,NA,1870,NA,22646,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,NA,3222.25,5520.16666666667,6637.75,NA,NA,23550,NA,0.946767599077035,0.937774248819424,NA,NA,0.956784855302972,0.963739017541741,0.983164475914278,NA,NA,0.961613588110403,NA,-0.0547016234350222,NA,-0.0642460318426833,NA,-0.0369347497163593,-0.0441767243987386,-0.0169788524710557,NA,NA,-0.0391425845705789,2018,2019,NA,17,2,NA,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,1,2,2,2,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,1.00845119006554,1.00325414904003,1.00061330880098,0.99625468164794,NA,NA,1.00268096514745,NA,1.00212408177715,NA,0.0084156786940696,NA,0.00267737777071639,NA,-0.00375234961855046,0.00324886575566564,0.000613120804001399,NA,NA,0.00212182910479326,6526,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,2,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.1419921875,1.07459044963402,1.08207594097165,1.18856121537087,NA,NA,1.05233539673607,NA,1.11705223696542,NA,0.132774270142117,NA,0.051011881693981,NA,0.172743512903874,0.0719396119047856,0.0788813637022792,NA,NA,0.110693284405791,NA,NA,NA,5981.25,482.207691834666,-0.278407006510444,NA,NA,NA,1967.1875,146.061727450439,-0.665386488962188,NA,NA,NA,3143.71875,149.922826249525,-0.405000035811375,NA,NA,NA,5406.4375,465.973482389634,-0.18549875318382,6486.40625,218.081053202998,0.181555203528592,NA,NA,NA,22985,1423.43577984918,-0.238156160466838
2019-02-01,2019,"Bolivia",NA,NA,5899,6558,3101,5373,NA,NA,1886,NA,22817,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,NA,3222.25,5520.16666666667,6637.75,NA,NA,23550,NA,0.955187629032911,0.945797985707719,NA,NA,0.962371014042982,0.973340176927025,0.98798538661444,NA,NA,0.968874734607219,NA,-0.0458474876076175,NA,-0.0557262784979128,NA,-0.0270216413232279,-0.03835523318444,-0.0120873722197281,NA,NA,-0.0316199482989935,2018,2019,NA,17,2,NA,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,1,2,2,2,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,1.01741979993101,1.00911161731207,1.00551977920883,1.0061797752809,NA,NA,1.0112600536193,NA,1.00969112310824,NA,0.0172698145214744,NA,0.011197131115487,NA,0.00616075877458104,0.00907035696996428,0.0055046010553292,NA,NA,0.00964446537637876,6558,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,2,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.1521484375,1.08086441268735,1.087381860388,1.20040214477212,NA,NA,1.06133933595948,NA,1.12548710107039,NA,0.141628405969522,NA,0.0595316350387515,NA,0.182656621297006,0.0777611031190841,0.0837728439536069,NA,NA,0.118215920677377,NA,NA,NA,5981.25,482.207691834666,-0.170569655757795,NA,NA,NA,1967.1875,146.061727450439,-0.555843761518896,NA,NA,NA,3143.71875,149.922826249525,-0.284938265030442,NA,NA,NA,5406.4375,465.973482389634,-0.0717583752374142,6486.40625,218.081053202998,0.328289637951068,NA,NA,NA,22985,1423.43577984918,-0.118024291912769
2019-03-01,2019,"Bolivia",NA,NA,5950,6577,3175,5463,NA,NA,1901,NA,23066,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,NA,3222.25,5520.16666666667,6637.75,NA,NA,23550,NA,0.963445735335789,0.953320239040495,NA,NA,0.985336333307472,0.989644032486942,0.990847802342661,NA,NA,0.979447983014862,NA,-0.0372391130710173,NA,-0.0478043992028864,NA,-0.0104099636563318,-0.0147722409580969,-0.00919433632297056,NA,NA,-0.0207661486586797,2018,2019,NA,17,2,NA,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,1,2,2,2,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,1.02621593652984,1.03319232020827,1.00843299601349,1.02303370786517,NA,NA,1.01930294906166,NA,1.0207097973272,NA,0.0258781890580745,NA,0.0191190104105133,NA,0.0227724364414771,0.0326533491963074,0.00839763695208657,NA,NA,0.0204982650166924,6577,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,2,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.162109375,1.10665737190659,1.09053225004145,1.22050938337802,NA,NA,1.06978052898143,NA,1.1377694470478,NA,0.150236780506122,NA,0.0674535143337777,NA,0.199268298963902,0.101344095345427,0.0866658798503642,NA,NA,0.12906972031769,NA,NA,NA,5981.25,482.207691834666,-0.0648061002119283,NA,NA,NA,1967.1875,146.061727450439,-0.453147454540809,NA,NA,NA,3143.71875,149.922826249525,0.208649014846725,NA,NA,NA,5406.4375,465.973482389634,0.121385662784785,6486.40625,218.081053202998,0.415413208389414,NA,NA,NA,22985,1423.43577984918,0.0569045693150852
2019-04-01,2019,"Bolivia",NA,NA,6069,6546,3197,5435,NA,NA,1925,NA,23172,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,NA,3222.25,5520.16666666667,6637.75,NA,NA,23550,NA,0.982714650042505,0.965355844372937,NA,NA,0.992163860656374,0.984571721868301,0.986177545101879,NA,NA,0.983949044585987,NA,-0.0174364857748376,NA,-0.035258494969431,NA,-0.0155485324967396,-0.00786700322504751,-0.0139188745631958,NA,NA,-0.016181167228049,2018,2019,NA,17,2,NA,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,1,2,2,2,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,1.04674025526043,1.04035144809632,1.00367985280589,1.01779026217228,NA,NA,1.03217158176944,NA,1.0254004779184,NA,0.0456808163542543,NA,0.0316649146439687,NA,0.0176338676010694,0.0395585869293567,0.00367309871186128,NA,NA,0.0250832464473232,6546,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,2,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.1853515625,1.11432554897177,1.08539214060686,1.21425379803396,NA,NA,1.08328643781654,NA,1.14299807625906,NA,0.170039407802302,NA,0.0799994185672333,NA,0.194129730123494,0.108249333078477,0.081941341610139,NA,NA,0.133654701748321,NA,NA,NA,5981.25,482.207691834666,0.181975529395095,NA,NA,NA,1967.1875,146.061727450439,-0.28883336337587,NA,NA,NA,3143.71875,149.922826249525,0.355391179134531,NA,NA,NA,5406.4375,465.973482389634,0.0612964065112118,6486.40625,218.081053202998,0.27326422504264,NA,NA,NA,22985,1423.43577984918,0.131372277307666
2019-05-01,2019,"Bolivia",NA,NA,6122,6590,3226,5513,NA,NA,1955,NA,23406,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,NA,3222.25,5520.16666666667,6637.75,NA,NA,23550,NA,0.991296603651378,0.980400351038489,NA,NA,1.00116378307084,0.998701730020229,0.992806297314602,NA,NA,0.993885350318471,NA,-0.00874149210533492,NA,-0.0197942692718494,NA,-0.00129911346236587,0.00116310640026517,-0.00721970212776868,NA,NA,-0.00613342070985227,2018,2019,NA,17,2,NA,NA,NA,5798,3073,6522,5340,NA,NA,1865,NA,22598,1,2,2,2,NA,NA,6444,3224,6671,5809,NA,NA,2101,NA,24249,NA,NA,1.05588133839255,1.0497884803124,1.01042624961668,1.03239700374532,NA,NA,1.04825737265416,NA,1.035755376582,NA,0.054375810023757,NA,0.0471291403415503,NA,0.031883286635443,0.0485886965546694,0.0103722711472885,NA,NA,0.03513099296552,6590,NA,NA,5120,2869,6031,4476,NA,NA,1777,NA,20273,2,2,NA,NA,5847,3083,6526,5320,NA,NA,1870,NA,22646,NA,NA,1.195703125,1.12443360055769,1.09268777980434,1.2316800714924,NA,NA,1.10016882386044,NA,1.15454052187639,NA,0.178734401471804,NA,0.0954636442648149,NA,0.208379149157868,0.117279442703789,0.0886405140455661,NA,NA,0.143702448266518,NA,NA,NA,5981.25,482.207691834666,0.291886675354525,NA,NA,NA,1967.1875,146.061727450439,-0.0834407494196957,NA,NA,NA,3143.71875,149.922826249525,0.548824032059367,NA,NA,NA,5406.4375,465.973482389634,0.228687906130451,6486.40625,218.081053202998,0.475024072373545,NA,NA,NA,22985,1423.43577984918,0.295763255329023
