"Date","year","Country","CreditCard","PersonalCredit","Mortgage","Microcredit","SMEs","BusinessCredit","Leasing","CommercialCredit","ConsumerCredit","Government","key","meanCreditCard","meanMortgage","meanConsumerCredit","meanPersonalCredit","meanCommercialCredit","meanSMEs","meanBusinessCredit","meanMicrocredit","meanLeasing","meanGovernment","iCreditCard","iMortgage","iConsumerCredit","iPersonalCredit","iCommercialCredit","iSMEs","iBusinessCredit","iMicrocredit","iLeasing","iGovernment","tcMicrocredit","tcPersonalCredit","tcMortgage","tcConsumerCredit","tcCommercialCredit","tcBusinessCredit","tcSMEs","tcGovernment","tcLeasing","tcCreditCard"
"2018-01-31",2018,"Argentina",302865,365687,140539,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,0.882917979325263,0.746903932558145,NA,0.904578835598846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-28",2018,"Argentina",303745,374300,150393,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,0.885483372559232,0.799273675842414,NA,0.92588431681916,NA,NA,NA,NA,NA,NA,NA,0.0235529291443229,0.070115768576694,NA,NA,NA,NA,NA,NA,0.00290558499661565
"2018-03-28",2018,"Argentina",312562,386514,164691,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,0.911186863631858,0.87526135490457,NA,0.956097383999574,NA,NA,NA,NA,NA,NA,NA,0.0326315789473684,0.0950709142047835,NA,NA,NA,NA,NA,NA,0.029027638315034
"2018-04-27",2018,"Argentina",317082,396055,178417,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,0.924363656151794,0.94820910163888,NA,0.97969840528403,NA,NA,NA,NA,NA,NA,NA,0.0246847462187657,0.0833439592934647,NA,NA,NA,NA,NA,NA,0.0144611309116271
"2018-05-31",2018,"Argentina",336042,404890,189543,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,0.979636219465504,1.0073389741557,NA,1.00155303509727,NA,NA,NA,NA,NA,NA,NA,0.0223075077956344,0.0623595285202643,NA,NA,NA,NA,NA,NA,0.0597952580089693
"2018-06-29",2018,"Argentina",340915,408335,195491,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,0.993842084498611,1.0389500187117,NA,1.01007473285694,NA,NA,NA,NA,NA,NA,NA,0.00850848378571958,0.031380742100737,NA,NA,NA,NA,NA,NA,0.0145011635450331
"2018-07-31",2018,"Argentina",343042,411685,199905,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,1.0000427565539,1.06240851747939,NA,1.0183614345971,NA,NA,NA,NA,NA,NA,NA,0.00820404814674226,0.0225790445595961,NA,NA,NA,NA,NA,NA,0.00623909185574117
"2018-08-31",2018,"Argentina",359370,419329,203842,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,1.04764246192237,1.08333196778487,NA,1.03726995641855,NA,NA,NA,NA,NA,NA,NA,0.0185675941557259,0.0196943548185388,NA,NA,NA,NA,NA,NA,0.0475976702561202
"2018-09-28",2018,"Argentina",359919,421380,206196,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,1.04924291747402,1.0958424585187,NA,1.04234339679738,NA,NA,NA,NA,NA,NA,NA,0.00489114752378204,0.011548159849295,NA,NA,NA,NA,NA,NA,0.00152767342849987
"2018-10-31",2018,"Argentina",373223,421297,208188,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,1.08802699882031,1.10642907599609,NA,1.0421380844856,NA,NA,NA,NA,NA,NA,NA,-0.000196971854383217,0.0096607111680149,NA,NA,NA,NA,NA,NA,0.0369638724268516
"2018-11-29",2018,"Argentina",380053,422911,209921,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,1.10793794857941,1.11563922061875,NA,1.04613054317475,NA,NA,NA,NA,NA,NA,NA,0.00383102656795562,0.00832420696678003,NA,NA,NA,NA,NA,NA,0.0183000511758386
"2018-12-28",2018,"Argentina",387510,418763,210819,NA,NA,NA,NA,NA,NA,NA,"Argentina 2018",343027.333333333,188162.083333333,NA,404262.166666667,NA,NA,NA,NA,NA,NA,1.12967674101772,1.12041170179079,NA,1.0358698748708,NA,NA,NA,NA,NA,NA,NA,-0.00980821023808792,0.00427779974371311,NA,NA,NA,NA,NA,NA,0.0196209476046762
"2019-01-31",2019,"Argentina",392290,418770,211386,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.884755397688669,0.993325699893017,NA,1.0152285084369,NA,NA,NA,NA,NA,NA,NA,1.67158989691066e-05,0.0026895109074609,NA,NA,NA,NA,NA,NA,0.012335165544115
"2019-02-28",2019,"Argentina",388615,420190,211659,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.876466947596885,0.994608556449604,NA,1.0186710293481,NA,NA,NA,NA,NA,NA,NA,0.00339088282350694,0.00129147625670574,NA,NA,NA,NA,NA,NA,-0.00936806954039104
"2019-03-29",2019,"Argentina",387322,421593,212018,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.873550766380919,0.996295536317058,NA,1.02207233698078,NA,NA,NA,NA,NA,NA,NA,0.00333896570599015,0.00169612442655403,NA,NA,NA,NA,NA,NA,-0.00332720044259743
"2019-04-30",2019,"Argentina",395782,422131,212313,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.89263111679629,0.997681773255495,NA,1.02337661603023,NA,NA,NA,NA,NA,NA,NA,0.00127611226941624,0.00139139129696535,NA,NA,NA,NA,NA,NA,0.0218422914267715
"2019-05-31",2019,"Argentina",401663,420338,212630,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.905894892303714,0.999171390575782,NA,1.01902982730222,NA,NA,NA,NA,NA,NA,NA,-0.004247496630193,0.00149307861506361,NA,NA,NA,NA,NA,NA,0.0148591901602397
"2019-06-28",2019,"Argentina",404452,415840,212361,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.912185092931193,0.997907330452258,NA,1.00812527866944,NA,NA,NA,NA,NA,NA,NA,-0.0107009121231009,-0.00126510840427033,NA,NA,NA,NA,NA,NA,0.00694363185058121
"2019-07-31",2019,"Argentina",415325,410844,212344,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.936707628400027,0.997827445611738,NA,0.996013423407243,NA,NA,NA,NA,NA,NA,NA,-0.0120142362447095,-8.00523636637612e-05,NA,NA,NA,NA,NA,NA,0.0268832889935023
"2019-08-30",2019,"Argentina",433400,409589,212075,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,0.977473270688188,0.996563385488214,NA,0.992970913728689,NA,NA,NA,NA,NA,NA,NA,-0.00305468742393707,-0.00126681234223712,NA,NA,NA,NA,NA,NA,0.043520134834166
"2019-09-30",2019,"Argentina",460589,405467,213551,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,1.03879426920397,1.00349926928866,NA,0.982977905844225,NA,NA,NA,NA,NA,NA,NA,-0.0100637468291385,0.00695980195685489,NA,NA,NA,NA,NA,NA,0.0627341947392709
"2019-10-31",2019,"Argentina",517861,403945,213994,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,1.16796327972279,1.00558097425045,NA,0.979288105261946,NA,NA,NA,NA,NA,NA,NA,-0.00375369635506712,0.00207444591690041,NA,NA,NA,NA,NA,NA,0.124345131994034
"2019-11-29",2019,"Argentina",540385,402561,214214,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,1.21876302118329,1.00661477806895,NA,0.975932859528783,NA,NA,NA,NA,NA,NA,NA,-0.00342620901360334,0.00102806620746376,NA,NA,NA,NA,NA,NA,0.0434942967321347
"2019-12-30",2019,"Argentina",582973,398593,215131,NA,NA,NA,NA,NA,NA,NA,"Argentina 2019",443388.083333333,212806.333333333,NA,412488.416666667,NA,NA,NA,NA,NA,NA,1.31481431710407,1.01092386034877,NA,0.966313195461448,NA,NA,NA,NA,NA,NA,NA,-0.00985689125374788,0.00428076596300895,NA,NA,NA,NA,NA,NA,0.0788104777149625
"2020-01-31",2020,"Argentina",598669,400787,214545,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,0.923807617710558,1.0090802880708,NA,0.988805997766726,NA,NA,NA,NA,NA,NA,NA,0.00550436159189951,-0.00272392170352018,NA,NA,NA,NA,NA,NA,0.0269240599478878
"2020-02-28",2020,"Argentina",592737,404297,213632,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,0.914653933808002,1.00478612925559,NA,0.997465732369298,NA,NA,NA,NA,NA,NA,NA,0.00875776908931677,-0.00425551749050316,NA,NA,NA,NA,NA,NA,-0.00990864734937002
"2020-03-30",2020,"Argentina",600358,408103,212912,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,0.926413917796771,1.00139971704645,NA,1.00685574658508,NA,NA,NA,NA,NA,NA,NA,0.0094138714855663,-0.00337028160575195,NA,NA,NA,NA,NA,NA,0.0128573043356497
"2020-04-30",2020,"Argentina",556738,400402,213056,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,0.859103787683913,1.00207699948828,NA,0.987856140837384,NA,NA,NA,NA,NA,NA,NA,-0.0188702361903735,0.000676335763132186,NA,NA,NA,NA,NA,NA,-0.0726566481999074
"2020-05-29",2020,"Argentina",589147,397897,212110,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,0.90911419591013,0.997627630113482,NA,0.981675902894522,NA,NA,NA,NA,NA,NA,NA,-0.00625621250643104,-0.00444014719134875,NA,NA,NA,NA,NA,NA,0.0582123009386821
"2020-06-30",2020,"Argentina",643259,398021,212304,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,0.992614557227576,0.998540080069835,NA,0.981981830840596,NA,NA,NA,NA,NA,NA,NA,0.000311638439093534,0.000914619772759417,NA,NA,NA,NA,NA,NA,0.0918480447154955
"2020-07-31",2020,"Argentina",693163,400621,211796,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,1.06962154331543,0.996150778122272,NA,0.988396449064724,NA,NA,NA,NA,NA,NA,NA,0.00653231864650358,-0.00239279523701861,NA,NA,NA,NA,NA,NA,0.0775799483567272
"2020-08-31",2020,"Argentina",729216,406197,212116,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,1.12525501697336,0.997655850215225,NA,1.00215333799462,NA,NA,NA,NA,NA,NA,NA,0.0139183916968906,0.00151088783546431,NA,NA,NA,NA,NA,NA,0.0520122972518729
"2020-09-30",2020,"Argentina",747638,413780,211923,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,1.15368205083257,0.996748103609163,NA,1.02086181876138,NA,NA,NA,NA,NA,NA,NA,0.0186682816465902,-0.000909879499896283,NA,NA,NA,NA,NA,NA,0.025262747937511
"2020-10-20",2020,"Argentina",729526,423137,211750,NA,NA,NA,NA,NA,NA,NA,"Argentina 2020",648045.1,212614.4,NA,405324.2,NA,NA,NA,NA,NA,NA,1.1257333787417,0.99593442400891,NA,1.04394704288567,NA,NA,NA,NA,NA,NA,NA,0.0226134660930929,-0.000816334234604078,NA,NA,NA,NA,NA,NA,-0.0242256279108339
"2018-01-01",2018,"Bolivia",NA,NA,5120,6031,2869,4476,NA,7345,1777,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,0.94130624626557,0.978793720738089,NA,0.929835110928253,0.964639955169515,0.908817109693575,0.965088678490465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-01",2018,"Bolivia",NA,NA,5156,6036,2891,4519,NA,7410,1777,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,0.947924805809624,0.978793720738089,NA,0.938063740228503,0.972036985149902,0.917547926431025,0.965888785171356,NA,NA,0.00082904990880451,NA,0.00703125,0,0.00884955752212389,0.00960679177837355,0.00766817706517951,NA,NA,NA
"2018-03-01",2018,"Bolivia",NA,NA,5208,6070,2907,4566,NA,7473,1783,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,0.957484947373259,0.982098595428257,NA,0.946039180934899,0.977416643317456,0.927090912167307,0.971329510601413,NA,NA,0.00563286944996687,NA,0.0100853374709077,0.00337647720877884,0.00850202429149798,0.0104005310909493,0.00553441715669319,NA,NA,NA
"2018-04-01",2018,"Bolivia",NA,NA,5266,6121,2926,4757,NA,7683,1789,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,0.968148182194236,0.985403470118425,NA,0.972623983289553,0.983804987391426,0.965871981861559,0.979490598746499,NA,NA,0.00840197693574959,NA,0.011136712749616,0.00336511497476164,0.0281011641910879,0.0418309242225142,0.0065359477124183,NA,NA,NA
"2018-05-01",2018,"Bolivia",NA,NA,5325,6165,2938,4879,NA,7817,1795,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,0.978995265891437,0.988708344808593,NA,0.98958761907776,0.987839731017092,0.990643136325951,0.986531537538338,NA,NA,0.00718836791373959,NA,0.0112039498670718,0.00335382895472331,0.01744110373552,0.0256464158082825,0.00410116199589884,NA,NA,NA
"2018-06-01",2018,"Bolivia",NA,NA,5384,6221,2946,4968,NA,7914,1804,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,0.989842349588638,0.993665656843845,NA,1.00186726587967,0.990529560100869,1.00871389654997,0.995492732364315,NA,NA,0.00908353609083536,NA,0.0110798122065728,0.00501392757660167,0.0124088525009594,0.0182414429186309,0.00272294077603812,NA,NA,NA
"2018-07-01",2018,"Bolivia",NA,NA,5447,6269,2963,5032,NA,7995,1813,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,1.00142482879073,0.998622968879097,NA,1.01212140393075,0.996245446903895,1.02170860053129,1.00317375650087,NA,NA,0.00771580131811606,NA,0.0117013372956909,0.00498891352549889,0.010235026535254,0.0128824476650564,0.00577053632043449,NA,NA,NA
"2018-08-01",2018,"Bolivia",NA,NA,5528,6310,2998,5067,NA,8065,1825,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,1.01631658776486,1.00523271825943,NA,1.02098300471564,1.00801344914542,1.02881507927108,1.00973463128417,NA,NA,0.00654011804115489,NA,0.0148705709564898,0.0066188637617209,0.00875547217010632,0.00695548489666137,0.0118123523455957,NA,NA,NA
"2018-09-01",2018,"Bolivia",NA,NA,5607,6345,3055,5077,NA,8132,1833,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,1.03084064898653,1.00963921784632,NA,1.02946482260974,1.02717848136733,1.03084550176816,1.01533537805041,NA,NA,0.00554675118858954,NA,0.0142908827785818,0.00438356164383562,0.00830750154990701,0.00197355437142293,0.0190126751167445,NA,NA,NA
"2018-10-01",2018,"Bolivia",NA,NA,5683,6417,3058,5174,NA,8232,1853,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,1.04481316357954,1.02065546681355,NA,1.04212425230243,1.02818716727375,1.05054059998985,1.02685691425523,NA,NA,0.0113475177304965,NA,0.0135544854645978,0.010911074740862,0.0122970978848992,0.0191057711246799,0.000981996726677578,NA,NA,NA
"2018-11-01",2018,"Bolivia",NA,NA,5749,6483,3066,5246,NA,8312,1872,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,1.0569471894103,1.03112090333242,NA,1.05225179605659,1.03087699635752,1.06515964196883,1.03741832244299,NA,NA,0.0102851799906498,NA,0.0116135843744501,0.0102536427415003,0.00971817298347911,0.0139157325086973,0.0026160889470242,NA,NA,NA
"2018-12-01",2018,"Bolivia",NA,NA,5798,6522,3073,5340,NA,8413,1865,NA,"Bolivia 2018",NA,5439.25,1815.5,NA,7899.25,2974.16666666667,4925.08333333333,6249.16666666667,NA,NA,NA,1.06595578434527,1.02726521619389,NA,1.06503782004621,1.03323059680583,1.0842456134414,1.04365915455394,NA,NA,0.00601573345673299,NA,0.00852322142981388,-0.00373931623931624,0.0121511068334937,0.0179184140297369,0.00228310502283105,NA,NA,NA
"2019-01-01",2019,"Bolivia",NA,NA,5847,6526,3083,5320,NA,8403,1870,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,0.946767599077035,0.937774248819424,NA,0.961175876235595,0.956784855302972,0.963739017541741,0.983164475914278,NA,NA,0.000613308800981294,NA,0.00845119006553984,0.00268096514745308,-0.00118863663378105,-0.00374531835205993,0.00325414904002603,NA,NA,NA
"2019-02-01",2019,"Bolivia",NA,NA,5899,6558,3101,5373,NA,8474,1886,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,0.955187629032911,0.945797985707719,NA,0.96929720043085,0.962371014042982,0.973340176927025,0.98798538661444,NA,NA,0.00490346307079375,NA,0.00889344963229006,0.00855614973262032,0.00844936332262287,0.00996240601503759,0.00583846902367824,NA,NA,NA
"2019-03-01",2019,"Bolivia",NA,NA,5950,6577,3175,5463,NA,8638,1901,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,0.963445735335789,0.953320239040495,NA,0.98805631547341,0.985336333307472,0.989644032486942,0.990847802342661,NA,NA,0.00289722476364745,NA,0.00864553314121038,0.00795334040296925,0.0193533160254897,0.016750418760469,0.0238632699129313,NA,NA,NA
"2019-04-01",2019,"Bolivia",NA,NA,6069,6546,3197,5435,NA,8632,1925,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,0.982714650042505,0.965355844372937,NA,0.987370006386487,0.992163860656374,0.984571721868301,0.986177545101879,NA,NA,-0.00471339516496883,NA,0.02,0.0126249342451341,-0.000694605232692753,-0.00512538898041369,0.00692913385826772,NA,NA,NA
"2019-05-01",2019,"Bolivia",NA,NA,6122,6590,3226,5513,NA,8739,1955,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,0.991296603651378,0.980400351038489,NA,0.99960918510328,1.00116378307084,0.998701730020229,0.992806297314602,NA,NA,0.00672166208371525,NA,0.00873290492667655,0.0155844155844156,0.0123957367933272,0.0143514259429623,0.00907100406631217,NA,NA,NA
"2019-06-01",2019,"Bolivia",NA,NA,6166,6635,3261,5514,NA,8775,1977,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,0.998421244383273,0.991432989259894,NA,1.00372703962482,1.01202575839863,0.998882883970895,0.999585702986705,NA,NA,0.00682852807283763,NA,0.00718719372754002,0.0112531969309463,0.00411946446961895,0.00018138944313441,0.0108493490390577,NA,NA,NA
"2019-07-01",2019,"Bolivia",NA,NA,6220,6674,3276,5566,NA,8842,2015,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,1.00716512164514,1.01048936436959,NA,1.01139082442879,1.01668089068198,1.00830288940551,1.00546118790253,NA,NA,0.00587792012057272,NA,0.00875770353551735,0.0192210419828022,0.00763532763532764,0.00943054044250997,0.00459981600735971,NA,NA,NA
"2019-08-01",2019,"Bolivia",NA,NA,6281,6709,3271,5574,NA,8845,2046,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,1.017042464478,1.02603535459066,NA,1.01173397897225,1.01512917992086,1.00975212101084,1.01073405898083,NA,NA,0.00524423134551993,NA,0.00980707395498392,0.0153846153846154,0.000339289753449446,0.00143729787998563,-0.00152625152625153,NA,NA,NA
"2019-09-01",2019,"Bolivia",NA,NA,6337,6736,3277,5587,NA,8864,2075,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,1.02611018904586,1.0405783777007,NA,1.01390729108084,1.0169912328342,1.01210712236949,1.01480170238409,NA,NA,0.00402444477567447,NA,0.00891577774239771,0.0141739980449658,0.00214810627473149,0.00233225690706853,0.00183430143686946,NA,NA,NA
"2019-10-01",2019,"Bolivia",NA,NA,6373,6755,3290,5524,NA,8814,2095,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,1.03193944055378,1.05060804881107,NA,1.00818804868982,1.0210256808131,1.00069442347755,1.01766411811231,NA,NA,0.00282066508313539,NA,0.00568092157172163,0.00963855421686747,-0.00564079422382672,-0.0112761768390907,0.00396704302715899,NA,NA,NA
"2019-11-01",2019,"Bolivia",NA,NA,6401,6676,3286,5564,NA,8850,2083,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,1.03647330283771,1.04459024614485,NA,1.01230590321135,1.01978431220421,1.00794058150418,1.00576249482129,NA,NA,-0.0116950407105848,NA,0.0043935352267378,-0.00572792362768496,0.00408441116405718,0.00724112961622013,-0.00121580547112462,NA,NA,NA
"2019-12-01",2019,"Bolivia",NA,NA,6444,6671,3224,5809,NA,9033,2101,NA,"Bolivia 2019",NA,6175.75,1994.08333333333,NA,8742.41666666667,3222.25,5520.16666666667,6637.75,NA,NA,NA,1.04343601991661,1.05361695014418,NA,1.0332383303625,1.00054309876639,1.05232329941729,1.00500922752439,NA,NA,-0.000748951467944877,NA,0.00671770035931886,0.00864138262121939,0.0206779661016949,0.0440330697340043,-0.0188679245283019,NA,NA,NA
"2020-02-01",2020,"Bolivia",NA,NA,6520,6678,3216,5715,NA,8931,2144,NA,"Bolivia 2020",NA,6497.71428571429,2155.71428571429,NA,9206.14285714286,3274.28571428571,5931.85714285714,6612.42857142857,NA,NA,NA,1.00342977750418,0.994565937707091,NA,0.970113123225176,0.982198952879581,0.963441947836139,1.00991639121136,NA,NA,0.00104931794333683,NA,0.0117939168218498,0.0204664445502142,-0.0112919295914978,-0.0161817868824238,-0.00248138957816377,NA,NA,NA
"2020-03-01",2020,"Bolivia",NA,NA,6517,6609,3230,5663,NA,8893,2150,NA,"Bolivia 2020",NA,6497.71428571429,2155.71428571429,NA,9206.14285714286,3274.28571428571,5931.85714285714,6612.42857142857,NA,NA,NA,1.00296807668631,0.997349237905898,NA,0.965985444501342,0.986474694589878,0.954675721889073,0.999481495884374,NA,NA,-0.0103324348607367,NA,-0.000460122699386503,0.00279850746268657,-0.00425484268279028,-0.00909886264216973,0.00435323383084577,NA,NA,NA
"2020-04-01",2020,"Bolivia",NA,NA,6501,6597,3238,5809,NA,9047,2159,NA,"Bolivia 2020",NA,6497.71428571429,2155.71428571429,NA,9206.14285714286,3274.28571428571,5931.85714285714,6612.42857142857,NA,NA,NA,1.00050567232433,1.00152418820411,NA,0.982713405645299,0.98891797556719,0.979288587048142,0.997666731479681,NA,NA,-0.00181570585565138,NA,-0.00245511738529998,0.00418604651162791,0.0173169908917126,0.0257813879569133,0.00247678018575851,NA,NA,NA
"2020-05-01",2020,"Bolivia",NA,NA,6484,6606,3295,6047,NA,9342,2185,NA,"Bolivia 2020",NA,6497.71428571429,2155.71428571429,NA,9206.14285714286,3274.28571428571,5931.85714285714,6612.42857142857,NA,NA,NA,0.997889367689737,1.01358515573227,NA,1.01475722731716,1.00632635253054,1.01941092888279,0.9990278047832,NA,NA,0.00136425648021828,NA,-0.00261498231041378,0.0120426123205188,0.0326074941969714,0.0409709072129454,0.0176034589252625,NA,NA,NA
"2020-06-01",2020,"Bolivia",NA,NA,6474,6591,3305,6027,NA,9332,2173,NA,"Bolivia 2020",NA,6497.71428571429,2155.71428571429,NA,9206.14285714286,3274.28571428571,5931.85714285714,6612.42857142857,NA,NA,NA,0.996350364963504,1.00801855533466,NA,1.01367099607405,1.00938045375218,1.01603930351853,0.996759349277335,NA,NA,-0.00227066303360581,NA,-0.00154225786551511,-0.00549199084668192,-0.00107043459644616,-0.00330742516950554,0.00303490136570561,NA,NA,NA
"2020-07-01",2020,"Bolivia",NA,NA,6490,6604,3313,6098,NA,9411,2143,NA,"Bolivia 2020",NA,6497.71428571429,2155.71428571429,NA,9206.14285714286,3274.28571428571,5931.85714285714,6612.42857142857,NA,NA,NA,0.998812769325477,0.994102054340623,NA,1.02225222289465,1.01182373472949,1.02800857356164,0.998725344049085,NA,NA,0.0019723865877712,NA,0.00247142415817115,-0.0138057984353428,0.00846549507072439,0.0117803218848515,0.00242057488653555,NA,NA,NA
